procurement_id,po_date,supplier_id,product_id,warehouse,quantity_ordered,quantity_received,unit_cost,procurement_cost,expected_delivery_date,actual_delivery_date
PO01894,2025-06-01,S004,P009,WH-North,272,268,5350.8,1434014.4,2025-06-24,2025-07-01
PO01895,2025-03-03,S010,P048,WH-West,359,358,6812.06,2438717.48,2025-03-11,2025-03-10
PO01896,2025-06-17,S015,P012,WH-South,228,193,2355.34,454580.62,2025-07-03,2025-07-04
PO01897,2026-01-19,S005,P065,WH-South,93,77,5199.81,400385.37,2026-02-10,2026-02-12
PO01898,2025-11-08,S010,P014,WH-South,456,403,5698.83,2296628.49,2025-11-30,2025-12-01
PO01899,2025-03-01,S012,P064,WH-North,24,23,6957.51,160022.73,2025-03-11,2025-03-15
PO01900,2025-10-06,S017,P026,WH-South,372,343,5615.99,1926284.57,2025-10-21,2025-10-23
PO01901,2025-11-13,S021,P007,WH-South,376,345,7730.21,2666922.45,2025-11-22,2025-11-20
PO01902,2025-10-27,S017,P055,WH-East,183,156,1236.07,192826.92,2025-11-16,2025-11-17
PO01903,2025-02-12,S022,P059,WH-North,319,284,524.57,148977.88,2025-02-27,2025-03-07
PO01904,2025-11-14,S019,P080,WH-East,385,385,5694.0,2192190.0,2025-11-23,2025-11-26
PO01905,2025-04-22,S009,P079,WH-North,141,125,6732.07,841508.75,2025-05-05,2025-05-03
PO01906,2026-05-22,S009,P056,WH-East,158,148,765.88,113350.24,2026-06-06,2026-06-07
PO01907,2026-04-18,S007,P068,WH-East,467,388,6782.27,2631520.76,2026-05-07,2026-05-15
PO01908,2025-06-20,S009,P030,WH-East,168,140,5123.21,717249.4,2025-07-11,2025-07-12
PO01909,2025-12-26,S003,P023,WH-East,407,368,1939.29,713658.72,2026-01-17,2026-01-21
PO01910,2026-02-15,S005,P086,WH-South,364,342,2683.09,917616.78,2026-03-05,2026-03-10
PO01911,2025-09-14,S009,P079,WH-West,54,48,6732.07,323139.36,2025-09-25,2025-09-24
PO01912,2025-02-18,S007,P017,WH-South,310,265,5748.97,1523477.05,2025-03-10,2025-03-18
PO01913,2026-04-09,S022,P002,WH-South,54,52,6949.48,361372.96,2026-04-22,2026-04-22
PO01914,2025-08-14,S017,P072,WH-East,186,158,5486.78,866911.24,2025-08-21,2025-08-29
PO01915,2026-06-07,S003,P070,WH-North,308,294,2363.97,695007.18,2026-06-27,2026-07-02
PO01916,2026-01-28,S021,P039,WH-North,96,96,1910.51,183408.96,2026-02-08,2026-02-13
PO01917,2025-03-29,S025,P092,WH-West,343,314,7533.17,2365415.38,2025-04-09,2025-04-08
PO01918,2025-04-11,S010,P048,WH-East,396,341,6812.06,2322912.46,2025-05-05,2025-05-03
PO01919,2025-04-09,S023,P005,WH-East,447,442,3730.15,1648726.3,2025-04-14,2025-04-21
PO01920,2026-06-18,S012,P021,WH-West,251,231,2470.72,570736.32,2026-06-30,2026-07-08
PO01921,2026-05-01,S012,P050,WH-South,326,326,1675.05,546066.3,2026-05-06,2026-05-14
PO01922,2025-03-12,S002,P020,WH-East,267,257,1946.07,500139.99,2025-03-28,2025-03-31
PO01923,2026-03-04,S008,P098,WH-West,313,284,2306.64,655085.76,2026-03-25,2026-03-25
PO01924,2025-10-13,S023,P071,WH-South,61,58,3389.05,196564.9,2025-10-27,2025-10-26
PO01925,2025-11-12,S025,P094,WH-South,192,164,7900.12,1295619.68,2025-12-05,2025-12-03
PO01926,2026-04-22,S025,P094,WH-East,49,44,7900.12,347605.28,2026-05-05,2026-05-11
PO01927,2025-05-07,S009,P079,WH-North,494,464,6732.07,3123680.48,2025-05-21,2025-05-28
PO01928,2026-03-01,S013,P091,WH-West,182,171,2579.79,441144.09,2026-03-16,2026-03-24
PO01929,2026-01-22,S017,P073,WH-North,47,44,4048.01,178112.44,2026-02-05,2026-02-09
PO01930,2025-05-19,S001,P027,WH-West,444,430,3376.64,1451955.2,2025-06-09,2025-06-12
PO01931,2025-05-12,S022,P002,WH-East,381,320,6949.48,2223833.6,2025-05-23,2025-05-30
PO01932,2025-08-24,S016,P100,WH-South,192,160,4482.47,717195.2,2025-09-02,2025-09-09
PO01933,2025-06-10,S013,P091,WH-South,323,274,2579.79,706862.46,2025-07-04,2025-07-05
PO01934,2026-02-21,S002,P047,WH-North,330,323,7921.92,2558780.16,2026-03-09,2026-03-12
PO01935,2026-02-08,S019,P040,WH-South,411,342,5809.38,1986807.96,2026-02-17,2026-02-14
PO01936,2025-06-14,S004,P089,WH-North,173,150,3726.91,559036.5,2025-06-19,2025-06-24
PO01937,2025-08-14,S020,P036,WH-East,382,333,6872.15,2288425.95,2025-08-28,2025-09-01
PO01938,2025-05-29,S023,P071,WH-West,245,233,3389.05,789648.65,2025-06-09,2025-06-16
PO01939,2025-11-10,S008,P013,WH-East,144,130,272.75,35457.5,2025-11-26,2025-11-26
PO01940,2025-11-03,S025,P084,WH-South,390,335,6608.9,2213981.5,2025-11-09,2025-11-06
PO01941,2026-02-24,S007,P022,WH-East,176,160,7083.75,1133400.0,2026-03-09,2026-03-17
PO01942,2025-06-27,S007,P018,WH-East,330,316,5728.7,1810269.2,2025-07-06,2025-07-06
PO01943,2025-11-27,S012,P075,WH-South,213,208,4020.25,836212.0,2025-12-06,2025-12-03
PO01944,2026-05-19,S007,P006,WH-South,345,291,514.64,149760.24,2026-06-06,2026-06-08
PO01945,2026-06-25,S007,P068,WH-North,323,311,6782.27,2109285.97,2026-07-18,2026-07-22
PO01946,2025-10-25,S017,P067,WH-West,483,396,3111.48,1232146.08,2025-11-16,2025-11-23
PO01947,2025-07-06,S017,P052,WH-East,282,272,1367.08,371845.76,2025-07-18,2025-07-19
PO01948,2026-03-27,S003,P070,WH-East,94,90,2363.97,212757.3,2026-04-03,2026-04-08
PO01949,2025-03-25,S009,P079,WH-South,142,130,6732.07,875169.1,2025-04-12,2025-04-18
PO01950,2025-09-15,S001,P003,WH-West,99,84,5817.69,488685.96,2025-09-30,2025-09-28
PO01951,2025-04-24,S007,P017,WH-East,153,149,5748.97,856596.53,2025-05-06,2025-05-14
PO01952,2025-03-30,S025,P094,WH-North,440,367,7900.12,2899344.04,2025-04-15,2025-04-13
PO01953,2026-06-20,S005,P086,WH-North,412,412,2683.09,1105433.08,2026-07-05,2026-07-05
PO01954,2026-02-25,S013,P066,WH-South,278,271,6590.35,1785984.85,2026-03-10,2026-03-12
PO01955,2025-06-23,S022,P057,WH-East,456,441,606.82,267607.62,2025-07-01,2025-07-03
PO01956,2026-05-17,S019,P080,WH-North,112,109,5694.0,620646.0,2026-06-09,2026-06-11
PO01957,2026-04-19,S007,P022,WH-East,136,113,7083.75,800463.75,2026-04-30,2026-05-02
PO01958,2025-08-01,S021,P011,WH-South,411,411,7695.2,3162727.2,2025-08-22,2025-08-19
PO01959,2025-06-22,S020,P036,WH-South,187,185,6872.15,1271347.75,2025-07-12,2025-07-09
PO01960,2026-02-04,S001,P053,WH-West,36,33,6607.41,218044.53,2026-02-27,2026-03-07
PO01961,2025-10-06,S013,P076,WH-East,401,387,1819.91,704305.17,2025-10-22,2025-10-21
PO01962,2025-08-04,S019,P040,WH-North,249,241,5809.38,1400060.58,2025-08-15,2025-08-13
PO01963,2026-05-25,S003,P035,WH-South,383,378,7193.14,2719006.92,2026-06-12,2026-06-15
PO01964,2025-08-07,S014,P043,WH-East,473,412,6183.15,2547457.8,2025-08-22,2025-08-24
PO01965,2025-04-14,S023,P045,WH-East,322,288,7714.42,2221752.96,2025-04-29,2025-04-30
PO01966,2025-02-20,S001,P041,WH-North,30,29,7152.57,207424.53,2025-03-03,2025-03-07
PO01967,2025-03-18,S012,P064,WH-South,413,402,6957.51,2796919.02,2025-04-02,2025-03-31
PO01968,2026-03-05,S001,P015,WH-West,80,74,7332.43,542599.82,2026-03-12,2026-03-19
PO01969,2025-01-04,S017,P044,WH-East,405,364,3055.75,1112293.0,2025-01-23,2025-01-31
PO01970,2025-11-07,S019,P042,WH-South,264,264,4016.26,1060292.64,2025-11-14,2025-11-17
PO01971,2025-03-30,S022,P059,WH-West,432,390,524.57,204582.3,2025-04-12,Unknown
PO01972,2026-04-16,S013,P085,WH-South,89,87,800.7,69660.9,2026-05-07,2026-05-07
PO01973,2025-12-29,S010,P004,WH-South,326,294,4269.34,1255185.96,2026-01-19,2026-01-26
PO01974,2025-01-30,S023,P071,WH-East,260,229,3389.05,776092.45,2025-02-15,2025-02-23
PO01975,2025-06-07,S005,P029,WH-East,348,330,6128.71,2022474.3,2025-06-18,2025-06-17
PO01976,2026-06-01,S001,P041,WH-North,403,396,7152.57,2832417.72,2026-06-16,2026-06-13
PO01977,2026-05-08,S007,P006,WH-North,213,213,514.64,109618.32,2026-05-26,2026-06-01
PO01978,2025-09-28,S021,P039,WH-South,343,291,1910.51,555958.41,2025-10-22,2025-10-20
PO01979,2026-02-05,S013,P081,WH-East,332,330,7060.83,2330073.9,2026-02-10,2026-02-13
PO01980,2025-02-17,S016,P100,WH-South,188,174,4482.47,779949.78,2025-02-27,2025-02-26
PO01981,2025-12-19,S013,P066,WH-East,251,211,6590.35,1390563.85,2026-01-09,2026-01-16
PO01982,2025-10-08,S013,P081,WH-West,113,111,7060.83,783752.13,2025-10-21,2025-10-22
PO01983,2026-05-15,S022,P093,WH-East,467,414,7471.92,3093374.88,2026-05-20,2026-05-27
PO01984,2025-10-02,S001,P027,WH-South,151,150,3376.64,506496.0,2025-10-18,2025-10-17
PO01985,2025-02-28,S021,P007,WH-North,404,344,7730.21,2659192.24,2025-03-24,2025-03-27
PO01986,2025-06-30,S021,P011,WH-East,478,460,7695.2,3539792.0,2025-07-21,2025-07-29
PO01987,2026-04-16,S022,P090,WH-South,26,23,1950.75,44867.25,2026-04-24,2026-04-24
PO01988,2026-02-28,S001,P032,WH-West,101,88,6504.58,572403.04,2026-03-12,2026-03-16
PO01989,2025-08-01,S017,P087,WH-North,155,129,5608.98,723558.42,2025-08-24,2025-08-30
PO01990,2025-04-10,S022,P051,WH-North,369,338,366.79,123975.02,2025-05-03,2025-05-07
PO01991,2026-04-07,S019,P040,WH-West,98,88,5809.38,511225.44,2026-04-16,2026-04-16
PO01992,2025-01-19,S021,P007,WH-East,461,384,7730.21,2968400.64,2025-02-03,2025-02-11
PO01993,2026-06-20,S019,P001,WH-West,29,25,1589.96,39749.0,2026-06-30,2026-06-28
PO01994,2025-03-31,S017,P025,WH-South,129,118,1867.3,220341.4,2025-04-17,2025-04-20
PO01995,2026-05-05,S021,P095,WH-West,270,265,4617.29,1223581.85,2026-05-28,2026-05-25
PO01996,2025-11-11,S007,P006,WH-North,213,213,514.64,109618.32,2025-11-21,2025-11-29
PO01997,2025-11-13,S025,P092,WH-East,125,115,7533.17,866314.55,2025-11-30,2025-12-05
PO01998,2025-02-01,S021,P095,WH-South,390,351,4617.29,1620668.79,2025-02-11,2025-02-12
PO01999,2026-02-23,S016,P100,WH-East,226,226,4482.47,1013038.22,2026-03-15,2026-03-21
PO02000,2026-03-14,S003,P016,WH-West,169,169,4791.69,809795.61,2026-04-05,2026-04-05
